corridor,date,rate_t,good_day_candidate,window_closing_candidate,positive_market_fact_candidate,suppressed_by_priority,suppressed_by_cooldown,deferred_1d,final_push,final_push_type,final_push_reason
KZT_RUB,2026-05-13,0.15997,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-05-14,0.158095,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-05-15,0.156402,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-05-18,0.154264,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2026-05-19,0.15388,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-05-20,0.152471,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-05-21,0.150342,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-05-22,0.150052,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-05-25,0.151043,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2026-05-26,0.151967,False,False,True,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-05-28,0.14849,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-05-29,0.149475,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-06-01,0.146272,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2026-06-02,0.147244,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-06-03,0.148396,False,False,True,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-06-10,0.147968,False,True,True,True,False,False,True,window_closing,WINDOW_CLOSING
KZT_RUB,2026-06-11,0.146446,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-06-12,0.147174,True,False,True,True,True,False,False,none,COOLDOWN
KZT_RUB,2026-06-15,0.147174,True,False,True,True,False,False,True,good_day,GOOD_DAY
KZT_RUB,2026-06-16,0.148062,False,False,True,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-06-17,0.146812,True,False,False,False,True,False,False,none,COOLDOWN
KZT_RUB,2026-07-28,0.163878,True,False,True,True,True,False,False,none,COOLDOWN
TJS_RUB,2025-01-02,9.30026,True,False,False,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-01-03,9.30026,True,False,False,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-01-07,9.30026,True,False,False,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-01-08,9.30026,True,False,False,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-01-09,9.30026,True,False,False,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-01-10,9.35036,True,False,False,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-01-14,9.38419,True,False,False,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-01-16,9.39167,True,False,False,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-01-17,9.35224,True,False,False,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-01-21,9.3188,True,False,False,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-01-22,9.12895,True,False,True,True,True,False,False,none,COOLDOWN
TJS_RUB,2025-01-23,8.97841,True,False,True,True,True,False,False,none,COOLDOWN
TJS_RUB,2025-01-24,9.05251,True,False,True,True,True,False,False,none,COOLDOWN
TJS_RUB,2025-01-27,8.9763,True,False,True,True,False,False,True,good_day,GOOD_DAY
TJS_RUB,2025-01-28,8.87147,False,False,True,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-01-29,8.94763,True,False,True,True,True,False,False,none,COOLDOWN
TJS_RUB,2025-01-30,8.97272,False,False,True,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-02-07,8.85455,True,False,True,True,True,False,False,none,COOLDOWN
TJS_RUB,2025-02-11,8.84598,True,False,True,True,True,False,False,none,COOLDOWN
TJS_RUB,2025-02-12,8.75315,True,False,True,True,True,False,False,none,COOLDOWN
TJS_RUB,2025-02-13,8.59196,False,False,True,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-02-14,8.31959,False,False,True,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-02-17,8.25366,True,False,True,True,False,False,True,good_day,GOOD_DAY
TJS_RUB,2025-02-18,8.35615,False,True,True,True,True,False,False,none,COOLDOWN
TJS_RUB,2025-02-19,8.34519,False,False,True,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-02-20,8.25717,True,False,True,True,True,False,False,none,COOLDOWN
TJS_RUB,2025-02-21,8.08217,True,False,True,True,True,False,False,none,COOLDOWN
TJS_RUB,2025-02-25,8.06349,False,False,True,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-02-26,7.91954,False,False,True,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-02-27,7.85138,False,False,True,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-02-28,8.01505,False,False,True,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-03-12,7.9063,False,False,True,False,True,False,False,none,COOLDOWN
TJS_RUB,2025-03-13,7.91654,True,False,True,True,False,False,True,good_day,GOOD_DAY
TJS_RUB,2025-03-14,7.91641,True,False,True,True,True,False,False,none,COOLDOWN
